GEOID,Location,POP,Total_Households,Median_HH_Income,Low_Income_HH,Low_Income_Rate,HH_SNAP,SNAP_Rate,Public_Assistance_HH,Public_Assistance_Rate,Children_0_17,Children_0_4,Children_5_17,Child_Dependency_Rate,Elderly_65_Plus,Elderly_65_74,Elderly_75_Plus,Elderly_Dependency_Rate,Total_Dependency_Rate,HH_With_Children,HH_With_Children_Rate,Single_Parent_HH,Single_Parent_Rate,Renter_Occupied,Renter_Rate,Vacant_Housing_Units,Vacancy_Rate,Built_Before_1940,Old_Housing_Rate,Total_Workers,Workers_No_Car,No_Car_Rate,HH_No_Internet,No_Internet_Rate
291892214262,"Block Group, St. Louis County, Missouri",1593,637,89394,61,9.7,41,6.5,12,2.0,286,71,215,18.0,270,159,111,17.0,35.0,178,28.0,50,8.0,197,31.0,50,8.0,0,0.0,637,50,8.0,25,4.0
291892215021,"Block Group, St. Louis County, Missouri",1300,520,85892,50,9.7,33,6.5,10,2.0,234,58,175,18.0,221,130,91,17.0,35.0,145,28.0,41,8.0,161,31.0,41,8.0,0,0.0,520,41,8.0,20,4.0
291892215022,"Block Group, St. Louis County, Missouri",714,285,94309,27,9.7,18,6.5,5,2.0,128,32,96,18.0,121,71,49,17.0,35.0,79,28.0,22,8.0,88,31.0,22,8.0,0,0.0,285,22,8.0,11,4.0
291892215023,"Block Group, St. Louis County, Missouri",1152,460,83376,44,9.7,29,6.5,9,2.0,207,51,155,18.0,195,115,80,17.0,35.0,128,28.0,36,8.0,142,31.0,36,8.0,0,0.0,460,36,8.0,18,4.0
291892215024,"Block Group, St. Louis County, Missouri",1788,715,70093,69,9.7,46,6.5,14,2.0,321,80,241,18.0,303,178,125,17.0,35.0,200,28.0,57,8.0,221,31.0,57,8.0,0,0.0,715,57,8.0,28,4.0
291892215031,"Block Group, St. Louis County, Missouri",1821,728,83302,70,9.7,47,6.5,14,2.0,327,81,245,18.0,309,182,127,17.0,35.0,203,28.0,58,8.0,225,31.0,58,8.0,0,0.0,728,58,8.0,29,4.0
291892215032,"Block Group, St. Louis County, Missouri",1351,540,89781,52,9.7,35,6.5,10,2.0,243,60,182,18.0,229,135,94,17.0,35.0,151,28.0,43,8.0,167,31.0,43,8.0,0,0.0,540,43,8.0,21,4.0
291892215033,"Block Group, St. Louis County, Missouri",838,335,90352,32,9.7,21,6.5,6,2.0,150,37,113,18.0,142,83,58,17.0,35.0,93,28.0,26,8.0,103,31.0,26,8.0,0,0.0,335,26,8.0,13,4.0
291892215061,"Block Group, St. Louis County, Missouri",1364,545,96985,52,9.7,35,6.5,10,2.0,245,61,184,18.0,231,136,95,17.0,35.0,152,28.0,43,8.0,168,31.0,43,8.0,0,0.0,545,43,8.0,21,4.0
291892215062,"Block Group, St. Louis County, Missouri",1252,500,75991,48,9.7,32,6.5,10,2.0,225,56,169,18.0,212,125,87,17.0,35.0,140,28.0,40,8.0,155,31.0,40,8.0,0,0.0,500,40,8.0,20,4.0
291892215063,"Block Group, St. Louis County, Missouri",1488,595,80550,57,9.7,38,6.5,11,2.0,267,66,200,18.0,252,148,104,17.0,35.0,166,28.0,47,8.0,184,31.0,47,8.0,0,0.0,595,47,8.0,23,4.0
291892216211,"Block Group, St. Louis County, Missouri",868,347,78531,33,9.7,22,6.5,6,2.0,156,39,117,18.0,147,86,60,17.0,35.0,97,28.0,27,8.0,107,31.0,27,8.0,0,0.0,347,27,8.0,13,4.0
291892216212,"Block Group, St. Louis County, Missouri",1849,739,80044,71,9.7,48,6.5,14,2.0,332,83,249,18.0,314,184,129,17.0,35.0,206,28.0,59,8.0,229,31.0,59,8.0,0,0.0,739,59,8.0,29,4.0
291892216213,"Block Group, St. Louis County, Missouri",990,396,92180,38,9.7,25,6.5,7,2.0,178,44,133,18.0,168,99,69,17.0,35.0,110,28.0,31,8.0,122,31.0,31,8.0,0,0.0,396,31,8.0,15,4.0
291892216241,"Block Group, St. Louis County, Missouri",594,237,49636,22,9.7,15,6.5,4,2.0,106,26,80,18.0,100,59,41,17.0,35.0,66,28.0,18,8.0,73,31.0,18,8.0,0,0.0,237,19,8.0,9,4.0
291892216242,"Block Group, St. Louis County, Missouri",1338,535,84154,51,9.7,34,6.5,10,2.0,240,60,180,18.0,227,133,93,17.0,35.0,149,28.0,42,8.0,165,31.0,42,8.0,0,0.0,535,42,8.0,21,4.0
291892216251,"Block Group, St. Louis County, Missouri",1428,571,68049,55,9.7,37,6.5,11,2.0,257,64,192,18.0,242,142,99,17.0,35.0,159,28.0,45,8.0,177,31.0,45,8.0,0,0.0,571,45,8.0,22,4.0
291892216252,"Block Group, St. Louis County, Missouri",1279,511,60460,49,9.7,33,6.5,10,2.0,230,57,172,18.0,217,127,89,17.0,35.0,143,28.0,40,8.0,158,31.0,40,8.0,0,0.0,511,40,8.0,20,4.0
291892216253,"Block Group, St. Louis County, Missouri",1428,571,57211,55,9.7,37,6.5,11,2.0,257,64,192,18.0,242,142,99,17.0,35.0,159,28.0,45,8.0,177,31.0,45,8.0,0,0.0,571,45,8.0,22,4.0
291892216254,"Block Group, St. Louis County, Missouri",1280,512,85364,49,9.7,33,6.5,10,2.0,230,57,172,18.0,217,128,89,17.0,35.0,143,28.0,40,8.0,158,31.0,40,8.0,0,0.0,512,40,8.0,20,4.0
291892216261,"Block Group, St. Louis County, Missouri",633,253,73603,24,9.7,16,6.5,5,2.0,113,28,85,18.0,107,63,44,17.0,35.0,70,28.0,20,8.0,78,31.0,20,8.0,0,0.0,253,20,8.0,10,4.0
291892216262,"Block Group, St. Louis County, Missouri",1656,662,104675,64,9.7,43,6.5,13,2.0,298,74,223,18.0,281,165,115,17.0,35.0,185,28.0,52,8.0,205,31.0,52,8.0,0,0.0,662,52,8.0,26,4.0
291892216263,"Block Group, St. Louis County, Missouri",735,294,86539,28,9.7,19,6.5,5,2.0,132,33,99,18.0,124,73,51,17.0,35.0,82,28.0,23,8.0,91,31.0,23,8.0,0,0.0,294,23,8.0,11,4.0
291892216271,"Block Group, St. Louis County, Missouri",843,337,61262,32,9.7,21,6.5,6,2.0,151,37,113,18.0,143,84,59,17.0,35.0,94,28.0,26,8.0,104,31.0,26,8.0,0,0.0,337,26,8.0,13,4.0
291892216272,"Block Group, St. Louis County, Missouri",1981,792,91463,76,9.7,51,6.5,15,2.0,356,89,267,18.0,336,198,138,17.0,35.0,221,28.0,63,8.0,245,31.0,63,8.0,0,0.0,792,63,8.0,31,4.0
291892216273,"Block Group, St. Louis County, Missouri",1016,406,84726,39,9.7,26,6.5,8,2.0,182,45,137,18.0,172,101,71,17.0,35.0,113,28.0,32,8.0,125,31.0,32,8.0,0,0.0,406,32,8.0,16,4.0
291892216291,"Block Group, St. Louis County, Missouri",1598,639,84160,61,9.7,41,6.5,12,2.0,287,71,215,18.0,271,159,111,17.0,35.0,178,28.0,51,8.0,198,31.0,51,8.0,0,0.0,639,51,8.0,25,4.0
291892216292,"Block Group, St. Louis County, Missouri",2243,897,90527,87,9.7,58,6.5,17,2.0,403,100,302,18.0,381,224,157,17.0,35.0,251,28.0,71,8.0,278,31.0,71,8.0,0,0.0,897,71,8.0,35,4.0
291892216293,"Block Group, St. Louis County, Missouri",136,54,77088,5,9.7,3,6.5,1,2.0,24,6,18,18.0,23,13,9,17.0,35.0,15,28.0,4,8.0,16,31.0,4,8.0,0,0.0,54,4,8.0,2,4.0
291892216294,"Block Group, St. Louis County, Missouri",1043,417,78378,40,9.7,27,6.5,8,2.0,187,46,140,18.0,177,104,73,17.0,35.0,116,28.0,33,8.0,129,31.0,33,8.0,0,0.0,417,33,8.0,16,4.0
291892216301,"Block Group, St. Louis County, Missouri",1345,538,71673,52,9.7,34,6.5,10,2.0,242,60,181,18.0,228,134,94,17.0,35.0,150,28.0,43,8.0,166,31.0,43,8.0,0,0.0,538,43,8.0,21,4.0
291892216302,"Block Group, St. Louis County, Missouri",903,361,101892,35,9.7,23,6.5,7,2.0,162,40,121,18.0,153,90,63,17.0,35.0,101,28.0,28,8.0,111,31.0,28,8.0,0,0.0,361,28,8.0,14,4.0
291892216311,"Block Group, St. Louis County, Missouri",1580,632,71379,61,9.7,41,6.5,12,2.0,284,71,213,18.0,268,158,110,17.0,35.0,176,28.0,50,8.0,195,31.0,50,8.0,0,0.0,632,50,8.0,25,4.0
291892216312,"Block Group, St. Louis County, Missouri",1613,645,91568,62,9.7,41,6.5,12,2.0,290,72,217,18.0,274,161,112,17.0,35.0,180,28.0,51,8.0,199,31.0,51,8.0,0,0.0,645,51,8.0,25,4.0
291892216313,"Block Group, St. Louis County, Missouri",1849,739,65611,71,9.7,48,6.5,14,2.0,332,83,249,18.0,314,184,129,17.0,35.0,206,28.0,59,8.0,229,31.0,59,8.0,0,0.0,739,59,8.0,29,4.0
291892216314,"Block Group, St. Louis County, Missouri",1653,661,72324,64,9.7,42,6.5,13,2.0,297,74,223,18.0,281,165,115,17.0,35.0,185,28.0,52,8.0,204,31.0,52,8.0,0,0.0,661,52,8.0,26,4.0
291892218001,"Block Group, St. Louis County, Missouri",1804,721,78554,69,9.7,46,6.5,14,2.0,324,81,243,18.0,306,180,126,17.0,35.0,201,28.0,57,8.0,223,31.0,57,8.0,0,0.0,721,57,8.0,28,4.0
291892218002,"Block Group, St. Louis County, Missouri",426,170,81971,16,9.7,11,6.5,3,2.0,76,19,57,18.0,72,42,29,17.0,35.0,47,28.0,13,8.0,52,31.0,13,8.0,0,0.0,170,13,8.0,6,4.0
291892218003,"Block Group, St. Louis County, Missouri",622,248,78183,24,9.7,16,6.5,4,2.0,111,27,83,18.0,105,62,43,17.0,35.0,69,28.0,19,8.0,76,31.0,19,8.0,0,0.0,248,19,8.0,9,4.0
291892219001,"Block Group, St. Louis County, Missouri",1316,526,75421,51,9.7,34,6.5,10,2.0,236,59,177,18.0,223,131,92,17.0,35.0,147,28.0,42,8.0,163,31.0,42,8.0,0,0.0,526,42,8.0,21,4.0
291892219002,"Block Group, St. Louis County, Missouri",742,296,64705,28,9.7,19,6.5,5,2.0,133,33,100,18.0,126,74,51,17.0,35.0,82,28.0,23,8.0,91,31.0,23,8.0,0,0.0,296,23,8.0,11,4.0
291892219003,"Block Group, St. Louis County, Missouri",1000,400,77719,38,9.7,26,6.5,8,2.0,180,45,135,18.0,170,100,70,17.0,35.0,112,28.0,32,8.0,124,31.0,32,8.0,0,0.0,400,32,8.0,16,4.0
291892219004,"Block Group, St. Louis County, Missouri",1857,742,92077,71,9.7,48,6.5,14,2.0,334,83,250,18.0,315,185,129,17.0,35.0,207,28.0,59,8.0,230,31.0,59,8.0,0,0.0,742,59,8.0,29,4.0
291892220001,"Block Group, St. Louis County, Missouri",1150,460,100549,44,9.7,29,6.5,9,2.0,207,51,155,18.0,195,115,80,17.0,35.0,128,28.0,36,8.0,142,31.0,36,8.0,0,0.0,460,36,8.0,18,4.0
291892220002,"Block Group, St. Louis County, Missouri",790,316,91716,30,9.7,20,6.5,6,2.0,142,35,106,18.0,134,79,55,17.0,35.0,88,28.0,25,8.0,97,31.0,25,8.0,0,0.0,316,25,8.0,12,4.0
291892221001,"Block Group, St. Louis County, Missouri",1269,507,84985,49,9.7,32,6.5,10,2.0,228,57,171,18.0,215,126,88,17.0,35.0,141,28.0,40,8.0,157,31.0,40,8.0,0,0.0,507,40,8.0,20,4.0
291892221002,"Block Group, St. Louis County, Missouri",1596,638,71247,61,9.7,41,6.5,12,2.0,287,71,215,18.0,271,159,111,17.0,35.0,178,28.0,51,8.0,197,31.0,51,8.0,0,0.0,638,51,8.0,25,4.0
291892221003,"Block Group, St. Louis County, Missouri",1662,664,81301,64,9.7,43,6.5,13,2.0,299,74,224,18.0,282,166,116,17.0,35.0,185,28.0,53,8.0,205,31.0,53,8.0,0,0.0,664,53,8.0,26,4.0
291892221004,"Block Group, St. Louis County, Missouri",2309,923,76877,89,9.7,59,6.5,18,2.0,415,103,311,18.0,392,230,161,17.0,35.0,258,28.0,73,8.0,286,31.0,73,8.0,0,0.0,923,73,8.0,36,4.0
